vTEC err_vTEC 
27.006383 -6820972.993617 
28.087168 -6820971.912832 
26.655339 -6820973.344661 
24.445091 -6820975.554909 
28.959309 -6820971.040691 
27.746013 -6820972.253987 
26.143916 -6820973.856084 
23.804093 -6820976.195907 
21.967045 -6820978.032955 
30.537192 -6820969.462808 
29.044255 -6820970.955745 
27.515579 -6820972.484421 
25.679679 -6820974.320321 
23.269103 -6820976.730897 
21.008752 -6820978.991248 
19.922926 -6820980.077074 
34.014062 -6820965.985938 
32.272784 -6820967.727216 
30.215859 -6820969.784141 
28.162844 -6820971.837156 
25.830887 -6820974.169113 
23.134671 -6820976.865329 
20.539428 -6820979.460572 
18.818879 -6820981.181121 
18.294790 -6820981.705210 
41.060762 -6820958.939238 
39.303968 -6820960.696032 
36.648878 -6820963.351122 
33.862859 -6820966.137141 
30.946587 -6820969.053413 
27.739085 -6820972.260915 
24.324957 -6820975.675043 
21.110384 -6820978.889616 
18.662964 -6820981.337036 
17.394456 -6820982.605544 
17.143805 -6820982.856195 
51.699462 -6820948.300538 
50.950967 -6820949.049033 
48.375579 -6820951.624421 
45.225463 -6820954.774537 
41.953721 -6820958.046279 
38.479840 -6820961.520160 
34.631987 -6820965.368013 
30.435982 -6820969.564018 
26.188565 -6820973.811435 
22.356269 -6820977.643731 
19.402249 -6820980.597751 
17.610720 -6820982.389280 
16.907654 -6820983.092346 
16.785172 -6820983.214828 
62.358093 -6820937.641907 
61.066312 -6820938.933688 
58.106374 -6820941.893626 
54.759822 -6820945.240178 
51.440917 -6820948.559083 
47.994028 -6820952.005972 
44.099255 -6820955.900745 
39.582682 -6820960.417318 
34.579649 -6820965.420351 
29.521505 -6820970.478495 
24.981106 -6820975.018894 
21.467334 -6820978.532666 
19.244661 -6820980.755339 
18.191559 -6820981.808441 
17.776308 -6820982.223692 
67.771353 -6820932.228647 
66.445971 -6820933.554029 
63.637657 -6820936.362343 
60.524815 -6820939.475185 
57.641747 -6820942.358253 
54.976066 -6820945.023934 
52.230256 -6820947.769744 
49.046253 -6820950.953747 
45.187995 -6820954.812005 
40.663363 -6820959.336637 
35.754932 -6820964.245068 
30.947836 -6820969.052164 
26.780695 -6820973.219305 
23.671355 -6820976.328645 
21.759059 -6820978.240941 
20.788781 -6820979.211219 
66.280638 -6820933.719362 
63.802019 -6820936.197981 
60.937001 -6820939.062999 
58.257462 -6820941.742538 
55.920274 -6820944.079726 
53.809208 -6820946.190792 
51.672376 -6820948.327624 
49.234673 -6820950.765327 
46.291731 -6820953.708269 
42.782279 -6820957.217721 
38.827151 -6820961.172849 
34.721046 -6820965.278954 
30.870746 -6820969.129254 
27.688152 -6820972.311848 
25.457511 -6820974.542489 
24.196847 -6820975.803153 
23.569211 -6820976.430789 
64.759412 -6820935.240588 
62.873717 -6820937.126283 
60.364153 -6820939.635847 
57.799321 -6820942.200679 
55.447953 -6820944.552047 
53.334438 -6820946.665562 
51.341227 -6820948.658773 
49.293134 -6820950.706866 
47.022006 -6820952.977994 
44.414309 -6820955.585691 
41.442596 -6820958.557404 
38.181232 -6820961.818768 
34.805477 -6820965.194523 
31.571043 -6820968.428957 
28.770702 -6820971.229298 
26.666292 -6820973.333708 
25.397317 -6820974.602683 
24.878279 -6820975.121721 
24.766685 -6820975.233315 
63.106588 -6820936.893412 
61.557897 -6820938.442103 
59.085921 -6820940.914079 
56.442660 -6820943.557340 
54.027611 -6820945.972389 
51.895120 -6820948.104880 
49.898820 -6820950.101180 
47.814173 -6820952.185827 
45.433030 -6820954.566970 
42.632737 -6820957.367263 
39.415500 -6820960.584500 
35.915571 -6820964.084429 
32.378220 -6820967.621780 
29.117919 -6820970.882081 
26.460252 -6820973.539748 
24.665028 -6820975.334972 
23.824644 -6820976.175356 
23.762529 -6820976.237471 
54.854217 -6820945.145783 
51.806264 -6820948.193736 
49.233383 -6820950.766617 
47.268838 -6820952.731162 
45.712388 -6820954.287612 
44.210944 -6820955.789056 
42.394366 -6820957.605634 
39.995408 -6820960.004592 
36.943072 -6820963.056928 
33.401877 -6820966.598123 
29.740475 -6820970.259525 
26.437499 -6820973.562501 
23.948103 -6820976.051897 
22.549748 -6820977.450252 
22.195602 -6820977.804398 
43.748091 -6820956.251909 
40.545131 -6820959.454869 
38.438790 -6820961.561210 
37.183939 -6820962.816061 
36.355134 -6820963.644866 
35.462209 -6820964.537791 
34.071098 -6820965.928902 
31.947025 -6820968.052975 
29.168924 -6820970.831076 
26.143899 -6820973.856101 
23.481254 -6820976.518746 
21.742864 -6820978.257136 
21.142293 -6820978.857707 
32.663055 -6820967.336945 
29.939856 -6820970.060144 
28.387157 -6820971.612843 
27.565527 -6820972.434473 
26.997336 -6820973.002664 
26.223306 -6820973.776694 
24.934124 -6820975.065876 
23.131595 -6820976.868405 
21.211193 -6820978.788807 
19.837880 -6820980.162120 
19.559673 -6820980.440327 
24.855169 -6820975.144831 
22.771897 -6820977.228103 
21.509873 -6820978.490127 
20.635380 -6820979.364620 
19.760786 -6820980.239214 
18.656675 -6820981.343325 
17.408602 -6820982.591398 
16.509839 -6820983.490161 
16.694151 -6820983.305849 
20.177025 -6820979.822975 
18.472737 -6820981.527263 
17.168989 -6820982.831011 
15.915121 -6820984.084879 
14.610092 -6820985.389908 
13.592002 -6820986.407998 
13.650869 -6820986.349131 
17.217273 -6820982.782727 
15.558976 -6820984.441024 
13.993103 -6820986.006897 
12.530994 -6820987.469006 
11.896240 -6820988.103760 
14.018067 -6820985.981933 
12.472749 -6820987.527251 
32.742561 -6820967.257439 
30.816685 -6820969.183315 
28.353550 -6820971.646450 
27.233725 -6820972.766275 
27.192200 -6820972.807800 
37.071282 -6820962.928718 
33.915623 -6820966.084377 
30.273786 -6820969.726214 
28.456578 -6820971.543422 
26.857984 -6820973.142016 
24.502906 -6820975.497094 
26.987647 -6820973.012353 
34.676776 -6820965.323224 
41.314001 -6820958.685999 
38.881049 -6820961.118951 
35.469488 -6820964.530512 
31.943815 -6820968.056185 
29.411441 -6820970.588559 
27.971149 -6820972.028851 
26.255958 -6820973.744042 
23.647474 -6820976.352526 
22.634512 -6820977.365488 
26.237321 -6820973.762679 
33.479282 -6820966.520718 
39.754057 -6820960.245943 
43.666463 -6820956.333537 
41.394813 -6820958.605187 
38.551237 -6820961.448763 
35.641754 -6820964.358246 
32.891113 -6820967.108887 
30.446731 -6820969.553269 
28.690309 -6820971.309691 
27.355624 -6820972.644376 
25.563087 -6820974.436913 
23.021929 -6820976.978071 
20.913471 -6820979.086529 
21.272570 -6820978.727430 
25.228268 -6820974.771732 
31.787405 -6820968.212595 
38.429174 -6820961.570826 
42.797396 -6820957.202604 
33.144538 -6820966.855462 
31.450494 -6820968.549506 
29.916931 -6820970.083069 
28.569223 -6820971.430777 
27.114539 -6820972.885461 
25.127926 -6820974.872074 
22.567582 -6820977.432418 
20.096963 -6820979.903037 
18.915825 -6820981.084175 
20.136939 -6820979.863061 
24.068449 -6820975.931551 
29.913485 -6820970.086515 
36.127542 -6820963.872458 
41.155321 -6820958.844679 
44.000077 -6820955.999923 
32.481008 -6820967.518992 
32.145975 -6820967.854025 
31.394951 -6820968.605049 
30.127930 -6820969.872070 
28.287437 -6820971.712563 
25.820511 -6820974.179489 
22.904334 -6820977.095666 
20.047989 -6820979.952011 
18.005661 -6820981.994339 
17.553412 -6820982.446588 
19.190512 -6820980.809488 
22.885548 -6820977.114452 
28.016485 -6820971.983515 
33.559031 -6820966.440969 
38.432527 -6820961.567473 
41.851033 -6820958.148967 
34.599417 -6820965.400583 
36.046730 -6820963.953270 
36.274666 -6820963.725334 
35.299472 -6820964.700528 
33.351309 -6820966.648691 
30.581995 -6820969.418005 
27.209258 -6820972.790742 
23.621810 -6820976.378190 
20.341575 -6820979.658425 
17.915851 -6820982.084149 
16.809176 -6820983.190824 
17.310598 -6820982.689402 
19.456043 -6820980.543957 
22.986926 -6820977.013074 
27.375433 -6820972.624567 
31.927591 -6820968.072409 
35.958075 -6820964.041925 
41.532720 -6820958.467280 
43.406148 -6820956.593852 
43.208240 -6820956.791760 
41.519804 -6820958.480196 
38.677722 -6820961.322278 
34.894417 -6820965.105583 
30.500590 -6820969.499410 
26.008455 -6820973.991545 
22.018580 -6820977.981420 
19.075891 -6820980.924109 
17.560567 -6820982.439433 
17.637458 -6820982.362542 
19.243701 -6820980.756299 
22.093548 -6820977.906452 
25.701587 -6820974.298413 
29.452191 -6820970.547809 
32.775849 -6820967.224151 
48.918532 -6820951.081468 
50.370327 -6820949.629673 
49.803437 -6820950.196563 
47.961385 -6820952.038615 
45.120612 -6820954.879388 
41.379933 -6820958.620067 
36.926110 -6820963.073890 
32.133961 -6820967.866039 
27.526909 -6820972.473091 
23.657061 -6820976.342939 
20.974034 -6820979.025966 
19.735091 -6820980.264909 
19.972009 -6820980.027991 
21.497758 -6820978.502242 
23.927701 -6820976.072299 
26.711030 -6820973.288970 
29.229989 -6820970.770011 
31.094258 -6820968.905742 
53.673486 -6820946.326514 
53.871683 -6820946.128317 
52.669286 -6820947.330714 
50.697848 -6820949.302152 
48.099359 -6820951.900641 
44.858255 -6820955.141745 
41.014617 -6820958.985383 
36.756763 -6820963.243237 
32.428250 -6820967.571750 
28.471071 -6820971.528929 
25.330507 -6820974.669493 
23.354393 -6820976.645607 
22.715860 -6820977.284140 
23.372156 -6820976.627844 
25.052577 -6820974.947423 
27.261618 -6820972.738382 
29.312873 -6820970.687127 
30.510489 -6820969.489511 
53.611982 -6820946.388018 
51.860692 -6820948.139308 
49.753806 -6820950.246194 
47.315714 -6820952.684286 
44.492294 -6820955.507706 
41.277087 -6820958.722913 
37.760359 -6820962.239641 
34.139455 -6820965.860545 
30.701019 -6820969.298981 
27.778827 -6820972.221173 
25.693673 -6820974.306327 
24.686420 -6820975.313580 
24.856265 -6820975.143735 
26.110936 -6820973.889064 
28.127250 -6820971.872750 
30.323228 -6820969.676772 
31.893565 -6820968.106435 
32.087305 -6820967.912695 
50.484413 -6820949.515587 
48.144300 -6820951.855700 
45.537753 -6820954.462247 
42.577695 -6820957.422305 
39.262654 -6820960.737346 
35.710016 -6820964.289984 
32.150996 -6820967.849004 
28.903176 -6820971.096824 
26.324756 -6820973.675244 
24.753098 -6820975.246902 
24.430786 -6820975.569214 
25.422859 -6820974.577141 
27.524406 -6820972.475594 
30.155216 -6820969.844784 
32.294915 -6820967.705085 
46.923735 -6820953.076265 
44.104371 -6820955.895629 
40.863337 -6820959.136663 
37.205577 -6820962.794423 
33.312549 -6820966.687451 
29.523007 -6820970.476993 
26.279967 -6820973.720033 
24.045010 -6820975.954990 
23.198275 -6820976.801725 
23.929308 -6820976.070692 
26.099343 -6820973.900657 
29.034338 -6820970.965662 
39.376462 -6820960.623538 
35.390587 -6820964.609413 
31.218765 -6820968.781235 
27.307555 -6820972.692445 
24.225089 -6820975.774911 
22.524047 -6820977.475953 
22.566803 -6820977.433197 
24.343046 -6820975.656954 
29.383019 -6820970.616981 
25.567311 -6820974.432689 
22.956635 -6820977.043365 
29.415715 -6820970.584285 
36.984735 -6820963.015265 
30.228994 -6820969.771006 
27.079480 -6820972.920520 
30.777023 -6820969.222977 
43.086764 -6820956.913236 
40.845258 -6820959.154742 
33.296935 -6820966.703065 
28.426278 -6820971.573722 
26.752043 -6820973.247957 
24.999730 -6820975.000270 
30.044606 -6820969.955394 
39.087896 -6820960.912104 
47.711333 -6820952.288667 
47.142004 -6820952.857996 
42.957246 -6820957.042754 
35.622545 -6820964.377455 
29.781897 -6820970.218103 
28.080870 -6820971.919130 
26.173008 -6820973.826992 
23.573670 -6820976.426330 
23.606031 -6820976.393969 
28.938812 -6820971.061188 
37.516256 -6820962.483744 
44.557407 -6820955.442593 
51.012076 -6820948.987924 
51.244926 -6820948.755074 
49.024550 -6820950.975450 
44.180681 -6820955.819319 
37.271064 -6820962.728936 
31.267548 -6820968.732452 
28.724935 -6820971.275065 
27.426814 -6820972.573186 
25.423210 -6820974.576790 
22.795652 -6820977.204348 
21.122761 -6820978.877239 
22.476241 -6820977.523759 
27.697161 -6820972.302839 
35.402623 -6820964.597377 
42.935581 -6820957.064419 
48.309381 -6820951.690619 
53.221497 -6820946.778503 
53.923384 -6820946.076616 
52.857620 -6820947.142380 
49.867541 -6820950.132459 
44.881644 -6820955.118356 
38.359326 -6820961.640674 
32.390542 -6820967.609458 
29.319388 -6820970.680612 
27.988694 -6820972.011306 
26.617270 -6820973.382730 
24.614396 -6820975.385604 
22.120993 -6820977.879007 
19.951547 -6820980.048453 
19.372933 -6820980.627067 
21.455945 -6820978.544055 
26.381308 -6820973.618692 
33.217630 -6820966.782370 
40.386091 -6820959.613909 
46.475496 -6820953.524504 
50.778447 -6820949.221553 
54.882573 -6820945.117427 
55.900580 -6820944.099420 
55.486160 -6820944.513840 
53.567555 -6820946.432445 
50.156104 -6820949.843896 
27.210698 -6820972.789302 
25.783232 -6820974.216768 
23.908522 -6820976.091478 
21.624823 -6820978.375177 
19.365854 -6820980.634146 
17.929291 -6820982.070709 
18.156658 -6820981.843342 
20.569130 -6820979.430870 
25.117237 -6820974.882763 
31.162531 -6820968.837469 
37.717848 -6820962.282152 
43.822257 -6820956.177743 
48.839819 -6820951.160181 
52.528428 -6820947.471572 
57.200107 -6820942.799893 
58.257944 -6820941.742056 
57.950872 -6820942.049128 
56.418070 -6820943.581930 
24.182349 -6820975.817651 
22.557690 -6820977.442310 
20.614258 -6820979.385742 
18.637745 -6820981.362255 
17.207244 -6820982.792756 
16.918149 -6820983.081851 
18.178426 -6820981.821574 
21.103473 -6820978.896527 
25.491247 -6820974.508753 
30.879838 -6820969.120162 
36.676449 -6820963.323551 
42.313818 -6820957.686182 
47.371672 -6820952.628328 
51.613290 -6820948.386710 
54.925365 -6820945.074635 
61.838410 -6820938.161590 
62.168614 -6820937.831386 
60.741360 -6820939.258640 
21.837292 -6820978.162708 
20.354113 -6820979.645887 
18.675245 -6820981.324755 
17.389479 -6820982.610521 
17.096128 -6820982.903872 
18.182288 -6820981.817712 
20.767584 -6820979.232416 
24.723668 -6820975.276332 
29.731030 -6820970.268970 
35.362081 -6820964.637919 
41.174759 -6820958.825241 
46.789097 -6820953.210903 
51.916840 -6820948.083160 
56.326973 -6820943.673027 
59.757962 -6820940.242038 
69.212763 -6820930.787237 
67.474719 -6820932.525281 
21.451089 -6820978.548911 
20.533766 -6820979.466234 
19.419112 -6820980.580888 
18.723121 -6820981.276879 
18.987647 -6820981.012353 
20.521374 -6820979.478626 
23.395581 -6820976.604419 
27.492933 -6820972.507067 
32.568054 -6820967.431946 
38.306676 -6820961.693324 
44.376308 -6820955.623692 
50.459656 -6820949.540344 
56.260400 -6820943.739600 
61.473940 -6820938.526060 
65.726051 -6820934.273949 
68.508762 -6820931.491238 
76.896455 -6820923.103545 
21.894760 -6820978.105240 
21.601027 -6820978.398973 
21.171652 -6820978.828348 
21.204582 -6820978.795418 
22.186501 -6820977.813499 
24.381629 -6820975.618371 
27.843612 -6820972.156388 
32.465030 -6820967.534970 
38.031440 -6820961.968560 
44.268104 -6820955.731896 
50.874149 -6820949.125851 
57.540956 -6820942.459044 
63.952021 -6820936.047979 
69.761833 -6820930.238167 
74.553239 -6820925.446761 
77.783195 -6820922.216805 
78.770520 -6820921.229480 
22.763831 -6820977.236169 
23.013299 -6820976.986701 
23.775410 -6820976.224590 
25.468763 -6820974.531237 
28.317570 -6820971.682430 
32.364314 -6820967.635686 
37.508943 -6820962.491057 
43.551119 -6820956.448881 
50.227980 -6820949.772020 
57.243663 -6820942.756337 
64.288021 -6820935.711979 
71.042278 -6820928.957722 
77.168748 -6820922.831252 
82.280458 -6820917.719542 
85.889678 -6820914.110322 
87.361266 -6820912.638734 
85.987948 -6820914.012052 
24.291676 -6820975.708324 
25.707408 -6820974.292592 
28.215040 -6820971.784960 
32.077583 -6820967.922417 
37.310672 -6820962.689328 
43.740117 -6820956.259883 
51.062683 -6820948.937317 
58.900296 -6820941.099704 
66.842363 -6820933.157637 
74.468936 -6820925.531064 
81.343718 -6820918.656282 
86.960995 -6820913.039005 
90.639182 -6820909.360818 
91.435479 -6820908.564521 
28.456222 -6820971.543778 
32.383253 -6820967.616747 
37.918062 -6820962.081938 
44.912900 -6820955.087100 
52.992075 -6820947.007925 
61.653847 -6820938.346153 
70.344554 -6820929.655446 
78.478145 -6820921.521855 
85.356772 -6820914.643228 
38.355554 -6820961.644446 
45.617607 -6820954.382393 
54.145742 -6820945.854258 
63.325346 -6820936.674654 
38.772039 -6820961.227961 
35.012241 -6820964.987759 
31.067111 -6820968.932889 
41.805671 -6820958.194329 
36.442681 -6820963.557319 
31.402840 -6820968.597160 
29.566387 -6820970.433613 
46.944640 -6820953.055360 
43.628860 -6820956.371140 
38.062537 -6820961.937463 
32.849893 -6820967.150107 
29.831796 -6820970.168204 
28.764938 -6820971.235062 
51.076596 -6820948.923404 
49.471739 -6820950.528261 
45.629811 -6820954.370189 
40.373483 -6820959.626517 
35.218332 -6820964.781668 
31.472516 -6820968.527484 
29.363688 -6820970.636312 
28.451632 -6820971.548368 
55.481312 -6820944.518688 
55.283320 -6820944.716680 
53.482236 -6820946.517764 
49.955737 -6820950.044263 
45.116898 -6820954.883102 
39.963420 -6820960.036580 
35.553367 -6820964.446633 
32.378232 -6820967.621768 
30.302635 -6820969.697365 
29.153804 -6820970.846196 
63.702360 -6820936.297640 
64.020821 -6820935.979179 
62.770152 -6820937.229848 
59.603602 -6820940.396398 
54.826365 -6820945.173635 
49.313561 -6820950.686439 
44.063362 -6820955.936638 
39.702493 -6820960.297507 
36.315738 -6820963.684262 
33.730473 -6820966.269527 
32.019125 -6820967.980875 
77.271107 -6820922.728893 
79.495075 -6820920.504925 
80.432539 -6820919.567461 
79.377993 -6820920.622007 
76.135109 -6820923.864891 
71.084724 -6820928.915276 
65.025909 -6820934.974091 
58.868067 -6820941.131933 
53.309636 -6820946.690364 
48.646495 -6820951.353505 
44.797785 -6820955.202215 
41.548958 -6820958.451042 
38.909090 -6820961.090910 
96.095263 -6820903.904737 
99.187694 -6820900.812306 
100.621873 -6820899.378127 
99.707034 -6820900.292966 
96.283676 -6820903.716324 
90.725640 -6820909.274360 
83.792439 -6820916.207561 
76.403483 -6820923.596517 
69.394785 -6820930.605215 
63.321878 -6820936.678122 
58.361843 -6820941.638157 
54.349326 -6820945.650674 
50.957380 -6820949.042620 
47.998455 -6820952.001545 
45.698993 -6820954.301007 
115.838954 -6820884.161046 
116.309542 -6820883.690458 
114.593828 -6820885.406172 
